User_ID,Date,Age,Occupation,Sleep_Hours,Sleep_Quality,Screen_Time_Hours,Social_Media_Hours,Study_Work_Hours,Exercise_Minutes,Notifications_Received,Phone_Pickups,Caffeine_Cups,Stress_Score,Mood_Score,Productivity_Score,Tasks_Planned,Tasks_Completed,Weekend
U03235,2025-01-12,35,Analyst,8.7,10.0,7.2,4.8,8.7,20,159,114,2,6,9.0,93.0,7,3,No
U04415,2025-01-12,54,Teacher,8.0,10.0,6.5,2.6,9.4,24,129,95,2,4,8.0,80.9,8,4,No
U01738,2025-01-12,43,Designer,8.2,10.0,8.3,3.2,5.3,24,146,85,4,6,8.0,78.9,5,3,Yes
U06299,2025-01-12,32,Analyst,7.0,,4.4,1.6,11.2,21,99,60,2,2,7.0,100.0,7,7,No
U05434,2025-01-12,18,Freelancer,6.8,8.0,3.3,1.2,11.2,56,41,60,1,2,9.0,100.0,4,4,Yes
U01892,2025-01-12,40,Teacher,6.1,7.0,5.0,2.8,11.0,57,81,83,3,2,8.0,92.4,8,7,Yes
U02857,2025-01-12,55,Designer,6.4,10.0,4.5,1.1,11.2,67,104,66,1,4,10.0,100.0,8,4,Yes
U05955,2025-01-12,30,Teacher,6.0,7.0,3.8,1.7,8.4,53,99,57,1,3,9.0,99.3,5,3,No
U06201,2025-01-12,57,Student,7.0,10.0,9.4,3.9,5.5,93,169,86,0,7,9.0,72.7,9,4,Yes
U05888,2025-01-12,18,Designer,7.1,10.0,4.7,4.2,11.2,58,114,81,3,2,9.0,97.4,7,6,No
U03109,2025-01-13,35,Teacher,6.4,9.0,5.9,2.5,8.9,11,113,73,1,3,9.0,89.4,6,5,Yes
U03338,2025-01-13,60,Analyst,4.7,8.0,6.1,1.3,9.8,81,104,79,3,3,7.0,83.1,7,4,No
U03735,2025-01-13,60,Student,5.3,7.0,4.1,1.0,8.3,15,70,48,1,5,8.0,87.8,5,4,Yes
U04531,2025-01-13,38,Student,7.2,8.0,10.6,4.7,8.7,59,226,122,1,5,8.0,96.8,5,3,No
U03400,2025-01-13,59,Software Engineer,6.6,10.0,5.7,1.8,9.3,47,137,75,1,7,8.0,99.2,14,7,No
U05876,2025-01-13,19,Analyst,6.8,10.0,7.6,4.8,7.1,31,149,119,1,6,8.0,71.3,8,3,No
U04130,2025-01-13,55,Freelancer,7.7,10.0,8.9,3.4,9.2,21,162,117,3,7,9.0,66.9,2,2,Yes
U06479,2025-01-13,50,Student,6.1,6.0,10.1,3.6,6.0,33,155,128,3,6,9.0,67.8,10,5,No
U01076,2025-01-13,52,Teacher,7.6,8.0,8.2,3.7,4.9,86,143,89,1,5,10.0,81.9,3,2,No
U02455,2025-01-13,49,Software Engineer,5.3,10.0,7.1,2.6,8.8,47,165,112,0,6,7.0,78.8,3,1,Yes
U01514,2025-01-13,44,Student,7.8,9.0,3.0,0.4,10.6,30,65,34,3,3,10.0,100.0,9,8,Yes
U05191,2025-01-13,28,Analyst,6.9,8.0,7.0,3.0,8.9,15,163,83,0,6,10.0,81.2,8,6,No
U05713,2025-01-13,43,Software Engineer,4.5,7.0,6.2,2.7,10.4,30,106,73,2,3,9.0,99.6,8,5,No
U04639,2025-01-13,34,Software Engineer,6.9,7.0,3.8,1.2,10.5,25,53,53,0,4,10.0,99.9,8,4,Yes
U04883,2025-01-13,48,Freelancer,5.5,7.0,8.2,3.5,5.9,4,172,103,1,7,7.0,67.9,6,0,No
U00044,2025-01-13,43,Analyst,7.7,9.0,5.9,2.8,7.6,10,117,104,2,5,9.0,75.4,5,4,No
U01882,2025-01-14,60,Analyst,5.4,8.0,6.5,3.6,9.6,11,110,76,0,6,9.0,69.8,9,5,No
U05491,2025-01-14,31,Designer,7.7,10.0,2.0,1.3,12.0,21,40,25,2,1,10.0,100.0,7,7,No
U02082,2025-01-14,22,Software Engineer,7.4,8.0,8.0,4.1,4.9,25,167,111,0,5,7.0,71.6,6,3,Yes
U00627,2025-01-14,25,Teacher,6.8,10.0,8.4,3.1,10.4,7,118,103,1,5,9.0,80.2,4,1,No
U04528,2025-01-14,30,Student,5.1,8.0,3.3,1.5,8.5,57,66,68,3,3,8.0,93.3,4,1,No
U01726,2025-01-14,29,Designer,7.4,10.0,6.1,2.5,11.1,34,79,101,0,3,9.0,88.6,9,7,No
U05377,2025-01-14,24,Student,7.5,10.0,7.6,1.7,8.2,5,146,76,1,4,8.0,81.0,10,5,No
U00442,2025-01-14,27,Teacher,7.7,9.0,6.4,2.0,8.3,27,82,73,0,2,8.0,98.0,4,4,No
U06084,2025-01-14,23,Freelancer,5.9,8.0,4.5,1.8,10.8,26,88,60,1,6,9.0,90.8,7,4,Yes
U04109,2025-01-14,38,Teacher,7.3,6.0,9.5,2.9,6.6,86,145,123,0,3,10.0,87.9,2,1,Yes
U01357,2025-01-14,48,Designer,7.0,7.0,6.4,1.8,10.8,23,131,90,0,5,8.0,88.0,4,1,No
U06240,2025-01-14,56,Analyst,9.2,10.0,5.4,2.4,9.7,40,113,70,0,2,10.0,100.0,7,6,Yes
U03650,2025-01-14,28,Student,7.1,10.0,4.9,1.6,7.4,28,92,63,5,3,8.0,85.4,12,8,Yes
U04469,2025-01-14,38,Freelancer,7.8,10.0,4.3,1.1,9.8,31,116,64,1,3,9.0,100.0,9,6,Yes
U00920,2025-01-14,34,Analyst,5.5,6.0,10.9,4.5,8.2,45,170,125,1,7,9.0,61.0,8,5,No
U00418,2025-01-15,54,Analyst,6.2,8.0,6.4,4.1,9.2,10,146,104,0,8,8.0,79.5,7,3,No
U01130,2025-01-15,55,Freelancer,7.2,10.0,6.0,3.5,12.0,31,131,97,2,5,7.0,82.9,6,5,No
U02517,2025-01-15,47,Designer,7.0,7.0,9.4,4.9,9.3,14,186,127,3,6,6.0,72.5,6,4,No
U04670,2025-01-15,51,Freelancer,9.6,10.0,5.4,1.4,5.8,13,98,71,3,3,9.0,81.0,6,4,Yes
U02280,2025-01-15,35,Designer,9.7,10.0,9.5,3.3,6.1,39,197,112,1,4,10.0,79.2,6,4,No
U06777,2025-01-15,53,Designer,7.6,10.0,3.4,1.4,10.3,103,67,52,3,2,9.0,100.0,10,10,No
U02222,2025-01-15,59,Software Engineer,6.3,8.0,5.6,1.4,8.8,114,103,59,0,3,10.0,100.0,4,3,No
U03981,2025-01-15,52,Analyst,7.3,10.0,7.6,1.6,4.0,51,146,92,0,5,9.0,81.8,13,3,Yes
U06410,2025-01-15,24,Teacher,8.3,9.0,10.1,3.8,8.2,4,165,135,4,5,8.0,72.5,7,5,No
U04423,2025-01-15,46,Freelancer,8.8,10.0,12.3,7.1,4.4,63,224,176,4,8,8.0,65.7,8,4,Yes
U06521,2025-01-15,35,Analyst,6.4,9.0,6.8,3.1,7.7,28,157,80,2,5,6.0,88.3,9,5,No
U04301,2025-01-15,56,Teacher,6.2,9.0,4.6,3.4,7.7,40,121,65,2,4,9.0,100.0,8,4,No
U04488,2025-01-15,50,Designer,8.1,10.0,4.6,1.6,11.2,15,112,49,4,4,7.0,100.0,2,1,No
U00202,2025-01-15,34,Designer,7.8,10.0,6.6,4.4,8.9,62,173,106,0,4,9.0,95.8,8,4,No
U00252,2025-01-15,52,Freelancer,8.5,10.0,3.9,2.6,8.9,50,79,69,2,1,10.0,100.0,6,5,No
U06446,2025-01-15,18,Software Engineer,9.1,10.0,5.6,3.7,8.1,10,104,68,1,4,10.0,99.5,9,5,No
U02412,2025-01-15,53,Analyst,8.4,10.0,6.8,2.5,9.6,74,103,101,0,2,10.0,98.5,7,6,Yes
U01152,2025-01-16,40,Freelancer,7.1,10.0,3.4,0.9,9.6,36,88,63,0,2,9.0,100.0,6,5,No
U04116,2025-01-16,18,Analyst,7.7,10.0,6.1,4.0,10.1,56,141,106,1,1,7.0,100.0,9,6,No
U00771,2025-01-16,49,Teacher,7.7,10.0,7.9,1.3,9.4,44,128,94,0,5,10.0,100.0,6,2,No
U02815,2025-01-16,55,Teacher,4.5,8.0,3.8,2.1,8.8,43,61,80,1,4,6.0,80.4,7,6,No
U06239,2025-01-16,38,Freelancer,4.9,9.0,9.3,2.3,5.7,12,145,100,1,7,6.0,48.4,9,3,Yes
U00885,2025-01-16,25,Freelancer,6.2,6.0,7.2,3.1,9.9,13,129,85,1,4,7.0,86.2,7,5,Yes
U00401,2025-01-16,29,Teacher,7.9,9.0,6.3,4.3,12.0,12,152,109,4,5,10.0,100.0,7,6,No
U00587,2025-01-16,20,Designer,5.6,10.0,7.0,4.5,8.9,38,138,94,2,5,6.0,73.4,11,7,No
U04821,2025-01-16,34,Designer,9.6,10.0,7.6,4.3,3.1,43,143,114,1,4,8.0,77.6,10,8,No
U01493,2025-01-16,46,Student,5.0,7.0,4.7,1.9,8.2,81,115,63,0,5,8.0,83.3,12,8,Yes
U01345,2025-01-16,40,Software Engineer,8.2,10.0,9.0,2.3,9.6,112,159,96,4,2,10.0,100.0,5,3,Yes
U02062,2025-01-16,41,Teacher,6.5,9.0,8.1,3.0,6.6,68,124,94,1,5,10.0,82.7,7,5,No
U00469,2025-01-16,60,Software Engineer,7.7,10.0,5.0,2.2,7.8,92,102,57,1,2,10.0,97.7,6,5,Yes
U05614,2025-01-16,43,Student,9.0,10.0,8.7,3.4,9.4,106,132,121,1,3,10.0,98.6,8,7,No
U02252,2025-01-16,50,Software Engineer,6.7,9.0,7.4,3.0,9.3,18,160,92,2,4,9.0,85.6,10,6,No
U02892,2025-01-16,37,Student,6.5,10.0,4.2,2.4,11.0,14,113,50,3,4,9.0,94.4,5,1,Yes
U04050,2025-01-17,45,Freelancer,6.3,8.0,8.1,1.7,8.1,22,137,97,2,5,7.0,72.4,6,4,No
U06971,2025-01-17,53,Designer,7.1,10.0,6.8,2.0,9.0,8,126,87,1,7,8.0,79.8,9,4,No
U05026,2025-01-17,56,Software Engineer,8.3,10.0,2.0,0.9,12.0,48,18,32,5,2,10.0,100.0,8,8,Yes
U04719,2025-01-17,34,Designer,7.3,7.0,10.5,3.6,8.1,6,154,124,1,7,10.0,73.3,9,5,No
U06257,2025-01-17,19,Freelancer,6.3,10.0,6.8,1.3,9.3,27,94,82,2,4,9.0,88.0,5,1,No
U00068,2025-01-17,32,Designer,6.6,9.0,8.3,2.9,8.9,36,138,111,2,7,5.0,63.5,4,4,No
U04219,2025-01-17,55,Freelancer,6.2,9.0,3.6,0.7,12.0,74,48,46,2,2,10.0,100.0,7,4,Yes
U00722,2025-01-17,56,Teacher,7.2,10.0,7.8,2.5,10.5,24,120,77,2,3,10.0,93.2,8,5,No
U03114,2025-01-17,37,Software Engineer,4.0,7.0,4.3,2.2,11.2,9,108,64,2,5,9.0,83.6,3,2,Yes
U06411,2025-01-17,32,Teacher,8.0,10.0,6.6,1.4,6.6,90,101,72,3,4,8.0,90.8,11,7,No
U04088,2025-01-17,20,Student,7.2,10.0,2.5,1.1,10.6,27,57,28,0,2,9.0,100.0,7,4,No
U03682,2025-01-17,28,Designer,7.5,10.0,6.1,3.1,11.6,142,117,87,1,2,10.0,100.0,5,4,Yes
U06125,2025-01-17,23,Teacher,7.8,10.0,9.1,4.6,5.4,15,171,130,2,6,8.0,64.7,7,4,No
U06726,2025-01-17,23,Teacher,7.4,10.0,5.7,3.4,5.1,14,110,77,2,5,10.0,77.2,7,5,No
U02237,2025-01-17,32,Freelancer,5.0,5.0,5.4,0.5,10.6,44,69,61,2,4,10.0,83.5,8,6,No
U05121,2025-01-17,33,Student,7.9,10.0,6.6,3.8,10.7,59,134,119,0,3,7.0,98.2,7,3,No
U01731,2025-01-18,24,Student,6.8,10.0,9.0,3.0,7.7,36,133,120,2,7,8.0,60.4,7,4,No
U04054,2025-01-18,43,Teacher,9.2,10.0,5.3,3.1,8.8,60,132,70,1,1,10.0,100.0,4,2,No
U05925,2025-01-18,40,Freelancer,7.3,,8.1,1.8,5.8,27,129,80,2,6,9.0,74.9,6,5,No
U00860,2025-01-18,28,Designer,6.8,9.0,12.1,5.1,4.6,42,196,182,1,7,7.0,49.2,7,4,No
U04811,2025-01-18,30,Freelancer,6.9,10.0,8.1,3.2,9.4,41,137,89,1,6,8.0,86.4,9,7,No
U06094,2025-01-18,33,Designer,8.7,10.0,1.5,0.0,9.6,51,32,9,2,1,10.0,100.0,5,5,No
U01555,2025-01-18,45,Freelancer,7.3,10.0,3.7,2.7,7.1,15,77,60,1,3,9.0,95.0,5,1,No
U01968,2025-01-18,46,Student,6.8,10.0,6.8,3.4,8.5,11,105,83,2,5,7.0,87.0,7,2,Yes
U03026,2025-01-18,20,Freelancer,8.5,9.0,5.6,2.0,7.6,50,158,81,2,4,10.0,89.4,8,4,No
U01835,2025-01-18,28,Designer,5.7,7.0,8.8,4.2,11.5,18,139,109,2,7,6.0,77.4,6,3,No
U06830,2025-01-18,22,Analyst,7.6,10.0,4.7,1.4,12.0,73,88,32,2,3,9.0,100.0,5,3,Yes
U04726,2025-01-18,26,Teacher,7.6,10.0,6.6,0.8,7.5,145,95,84,1,1,10.0,100.0,6,6,No
U02217,2025-01-18,32,Teacher,7.0,8.0,5.2,2.4,6.5,90,67,69,0,2,10.0,96.9,10,6,No
U05838,2025-01-18,53,Designer,5.6,7.0,7.1,1.8,8.2,30,138,82,3,4,10.0,84.8,5,3,No
U05232,2025-01-18,29,Student,7.4,9.0,7.1,3.8,11.9,16,184,104,0,3,9.0,97.7,10,6,No
U01253,2025-01-18,34,Freelancer,8.0,8.0,8.1,2.1,5.9,63,127,102,1,4,10.0,85.9,4,2,No
U02110,2025-01-18,28,Designer,9.4,10.0,7.2,2.7,7.0,32,122,101,4,2,10.0,99.8,7,6,No
U04028,2025-01-18,37,Analyst,8.0,10.0,9.6,2.5,10.3,29,181,127,2,8,8.0,73.9,3,1,No
U06290,2025-01-19,41,Analyst,7.9,10.0,6.3,1.4,10.3,19,134,70,2,4,9.0,91.3,7,4,Yes
U03203,2025-01-19,55,Analyst,5.4,7.0,6.2,2.4,6.7,38,119,65,0,8,7.0,63.1,4,0,No
U00604,2025-01-19,38,Analyst,7.8,9.0,11.0,6.4,6.6,110,214,156,1,6,9.0,77.3,4,0,Yes
U03918,2025-01-19,38,Teacher,8.9,10.0,8.4,1.4,6.9,23,141,87,2,4,,92.7,12,7,No
U06728,2025-01-19,55,Freelancer,6.6,10.0,10.6,7.4,7.9,47,178,158,5,7,6.0,61.3,7,6,Yes
U03208,2025-01-19,55,Software Engineer,6.6,10.0,12.9,3.1,4.2,23,219,137,1,10,6.0,40.9,4,0,No
U03579,2025-01-19,52,Software Engineer,6.9,9.0,6.4,2.1,7.2,31,126,66,1,5,8.0,78.0,4,2,Yes
U03574,2025-01-19,39,Freelancer,7.8,10.0,4.3,2.5,9.3,46,107,68,4,3,8.0,100.0,7,4,No
U02776,2025-01-19,20,Teacher,5.1,9.0,8.5,,2.6,15,122,75,0,5,8.0,67.5,4,1,Yes
U04619,2025-01-19,47,Software Engineer,6.5,10.0,5.5,2.9,9.5,50,122,63,2,3,9.0,98.0,6,5,No
U06859,2025-01-19,33,Freelancer,6.8,9.0,7.0,1.9,6.4,64,78,99,1,6,8.0,72.6,7,5,Yes
U03789,2025-01-19,37,Freelancer,8.4,10.0,7.9,1.8,6.8,31,159,114,0,6,10.0,87.1,6,5,Yes
U01267,2025-01-19,53,Student,5.9,9.0,1.9,0.6,11.3,85,52,25,4,2,10.0,100.0,6,3,No
U05464,2025-01-19,31,Freelancer,4.7,7.0,2.8,1.1,12.0,38,55,34,2,3,8.0,91.0,9,6,No
U05107,2025-01-19,60,Freelancer,8.9,10.0,3.0,1.1,9.0,73,99,59,1,1,10.0,100.0,9,7,No
U04968,2025-01-19,43,Analyst,6.3,10.0,5.1,2.4,9.8,30,108,59,2,6,8.0,77.9,2,2,No
U05579,2025-01-19,40,Student,7.7,10.0,1.6,0.5,6.9,18,45,9,0,3,10.0,100.0,6,4,No
U00040,2025-01-19,21,Teacher,4.6,5.0,8.4,3.0,5.0,13,127,115,4,7,9.0,60.7,10,4,No
U00306,2025-01-19,21,Student,5.8,9.0,8.2,1.3,8.1,45,114,87,2,7,7.0,68.0,6,2,No
U06672,2025-01-19,48,Teacher,6.0,9.0,8.4,3.3,9.6,35,173,95,4,9,7.0,64.5,7,1,No
U04970,2025-01-19,40,Designer,8.8,10.0,8.8,4.2,8.2,20,178,125,2,5,9.0,81.7,6,2,Yes
U02420,2025-01-19,22,Student,7.1,10.0,5.7,1.0,8.1,106,114,47,3,1,10.0,100.0,9,7,No
U01278,2025-01-19,36,Freelancer,7.7,10.0,6.6,1.9,9.0,46,145,59,2,4,,91.1,7,4,No
U05255,2025-01-19,57,Software Engineer,8.6,10.0,5.0,3.0,7.3,83,113,76,2,2,10.0,100.0,6,6,No
U02482,2025-01-19,30,Freelancer,5.6,7.0,6.6,3.1,8.8,34,129,94,2,5,7.0,71.5,9,4,Yes
U06958,2025-01-20,57,Freelancer,6.2,10.0,2.6,0.0,9.1,25,64,30,2,3,7.0,79.0,5,2,Yes
U00420,2025-01-20,46,Software Engineer,6.1,6.0,10.6,7.4,6.0,38,203,155,0,8,7.0,53.2,9,6,No
U06091,2025-01-20,36,Analyst,5.6,9.0,5.6,2.3,9.0,59,114,70,3,6,6.0,86.2,7,5,No
U01457,2025-01-20,54,Teacher,10.0,10.0,3.9,0.8,9.0,44,69,40,3,1,10.0,100.0,10,9,No
U06366,2025-01-20,44,Designer,5.5,10.0,6.8,3.2,8.9,58,126,84,0,6,9.0,79.5,6,3,Yes
U06324,2025-01-20,37,Freelancer,7.5,10.0,4.6,1.6,12.0,44,103,69,1,4,9.0,100.0,4,1,No
U00586,2025-01-20,56,Software Engineer,6.8,10.0,6.1,1.8,8.5,7,115,68,0,5,9.0,69.8,11,8,No
U00322,2025-01-20,49,Designer,6.7,10.0,7.4,2.8,5.8,20,156,82,1,7,8.0,66.8,13,5,Yes
U00114,2025-01-20,52,Software Engineer,5.7,7.0,3.7,1.5,10.5,14,50,50,1,2,8.0,100.0,8,5,No
U01472,2025-01-20,57,Student,7.8,8.0,11.7,3.4,8.2,37,195,137,3,7,7.0,78.0,9,6,No
U05200,2025-01-20,35,Student,7.6,10.0,8.3,1.6,9.9,25,137,85,4,8,7.0,86.6,10,5,No
U05332,2025-01-20,59,Teacher,8.4,10.0,4.9,1.2,11.3,13,86,42,1,4,9.0,100.0,8,7,No
U01905,2025-01-20,18,Analyst,7.1,10.0,7.0,2.4,5.8,20,125,96,1,5,5.0,60.5,6,4,No
U00196,2025-01-20,43,Freelancer,5.9,5.0,7.8,5.2,11.8,119,178,127,6,7,10.0,91.4,5,1,No
U00177,2025-01-20,49,Teacher,8.5,10.0,8.6,2.2,4.9,46,163,84,0,5,6.0,77.8,7,4,No
U00506,2025-01-20,49,Student,9.1,10.0,5.6,2.9,11.7,22,124,76,4,6,10.0,99.1,7,5,Yes
U05623,2025-01-20,21,Freelancer,6.4,10.0,7.7,5.4,7.2,100,182,105,4,4,10.0,98.2,10,6,Yes
U02366,2025-01-20,59,Designer,5.1,7.0,9.7,1.6,7.2,118,152,121,1,3,9.0,82.9,9,5,No
U01683,2025-01-20,58,Freelancer,5.9,8.0,8.0,4.0,6.9,52,192,101,2,7,5.0,61.0,5,3,Yes
U04990,2025-01-20,32,Analyst,7.7,7.0,3.6,1.6,9.1,49,72,73,0,3,10.0,100.0,7,3,No
U02912,2025-01-20,52,Freelancer,7.1,10.0,4.1,3.7,10.3,33,98,68,2,4,9.0,95.9,5,4,No
U06596,2025-01-20,43,Teacher,7.0,7.0,9.9,4.5,4.9,42,189,114,2,9,8.0,56.9,6,1,No
U04598,2025-01-20,18,Analyst,7.8,10.0,4.0,1.6,12.0,56,73,37,1,2,10.0,100.0,5,4,No
U04981,2025-01-20,20,Student,5.6,8.0,6.3,1.6,11.3,42,119,76,4,2,9.0,100.0,10,5,No
U00675,2025-01-20,18,Student,8.5,10.0,6.9,3.8,6.5,45,131,100,3,3,9.0,98.3,5,3,No
U05762,2025-01-20,41,Teacher,8.5,10.0,3.4,2.5,11.7,121,87,49,5,1,10.0,100.0,4,4,No
U05765,2025-01-20,23,Software Engineer,5.2,7.0,2.9,0.2,9.7,39,73,37,0,3,7.0,84.1,7,6,No
U02973,2025-01-20,21,Freelancer,8.7,9.0,2.7,1.4,11.1,28,74,52,2,4,10.0,98.2,11,10,No
U02345,2025-01-20,38,Software Engineer,5.8,8.0,3.7,1.3,10.2,16,94,46,1,5,8.0,83.4,5,1,No
U05197,2025-01-21,40,Designer,7.5,10.0,6.0,2.8,9.8,30,126,72,0,6,7.0,95.5,5,4,No
U00305,2025-01-21,36,Teacher,4.8,7.0,5.2,1.0,11.0,40,92,73,3,6,6.0,73.1,11,7,No
U06858,2025-01-21,40,Software Engineer,9.2,10.0,7.2,0.6,7.0,46,91,67,0,3,10.0,96.3,13,8,No
U06431,2025-01-21,40,Analyst,6.7,8.0,4.3,1.9,8.9,32,65,63,3,3,9.0,100.0,7,2,No
U05485,2025-01-21,31,Freelancer,5.9,8.0,1.5,0.6,10.4,28,61,42,4,4,8.0,100.0,9,7,No
U05258,2025-01-21,60,Analyst,7.1,10.0,5.6,2.7,10.7,12,128,88,1,6,9.0,82.0,4,0,No
U03917,2025-01-21,42,Software Engineer,7.5,10.0,9.5,2.2,10.8,19,154,127,1,7,8.0,83.0,4,1,No
U00261,2025-01-21,25,Software Engineer,9.8,10.0,2.6,0.0,10.4,10,64,37,0,1,9.0,100.0,4,4,No
U06367,2025-01-21,38,Teacher,5.0,6.0,6.2,4.4,8.5,42,122,112,2,7,9.0,77.0,4,3,Yes
U06441,2025-01-21,48,Student,8.2,10.0,8.8,2.4,8.2,10,166,126,3,7,8.0,73.9,7,5,No
U03265,2025-01-21,28,Designer,8.2,9.0,7.2,2.9,8.0,47,141,103,1,6,10.0,81.3,12,7,No
U06432,2025-01-21,46,Freelancer,7.9,10.0,6.1,2.2,4.9,36,128,60,0,5,7.0,82.6,6,5,No
U04712,2025-01-21,22,Freelancer,8.5,10.0,5.4,3.1,10.0,14,104,76,3,5,9.0,100.0,11,5,Yes
U00625,2025-01-21,49,Student,8.2,10.0,11.2,5.0,3.7,16,204,145,0,8,6.0,44.5,5,2,No
U06977,2025-01-21,21,Student,4.8,6.0,7.2,1.7,9.3,45,98,84,2,7,8.0,78.2,4,2,Yes
U04899,2025-01-21,28,Student,7.7,7.0,3.1,0.2,10.9,29,72,44,1,5,10.0,92.0,6,3,No
U01426,2025-01-21,21,Software Engineer,7.9,9.0,6.8,3.6,10.0,35,134,72,3,3,9.0,99.9,10,6,Yes
U02736,2025-01-21,51,Teacher,6.8,10.0,9.1,3.5,7.8,4,161,114,2,8,8.0,67.1,9,5,No
U04819,2025-01-21,32,Analyst,7.7,8.0,6.3,2.1,8.5,34,105,70,1,6,9.0,89.5,4,3,Yes
U06305,2025-01-21,20,Software Engineer,6.9,9.0,6.2,4.1,9.7,17,91,79,2,6,8.0,85.9,3,3,Yes
U00657,2025-01-21,27,Student,8.0,8.0,7.8,3.7,7.4,37,140,112,2,6,10.0,78.6,5,3,Yes
U00313,2025-01-21,52,Designer,7.0,9.0,10.8,6.5,7.6,19,203,145,2,9,4.0,41.8,12,7,No
U03654,2025-01-21,39,Teacher,7.9,10.0,6.4,2.3,8.7,33,146,85,2,6,9.0,83.2,9,5,No
U02767,2025-01-21,45,Student,6.3,10.0,5.9,0.7,7.9,37,88,48,0,6,8.0,71.6,5,3,No
U05108,2025-01-22,18,Analyst,6.6,9.0,7.7,4.1,10.3,18,199,119,1,8,8.0,71.4,8,4,No
U02460,2025-01-22,34,Analyst,8.1,10.0,9.7,5.7,6.7,30,201,127,1,6,7.0,70.8,4,2,Yes
U04596,2025-01-22,24,Student,7.0,9.0,3.2,2.1,10.3,17,119,27,4,3,10.0,100.0,4,2,No
U00263,2025-01-22,55,Teacher,6.5,8.0,6.3,2.8,10.6,101,84,97,1,2,10.0,100.0,5,2,No
U05144,2025-01-22,27,Designer,6.0,8.0,5.3,1.7,7.4,24,88,74,1,6,9.0,83.8,4,3,Yes
U06902,2025-01-22,29,Software Engineer,7.7,9.0,11.0,3.5,6.6,42,186,115,1,6,10.0,77.7,6,3,No
U03016,2025-01-22,55,Software Engineer,5.1,10.0,5.4,2.6,5.5,20,109,77,1,6,9.0,71.2,14,8,No
U04311,2025-01-22,36,Freelancer,7.8,10.0,4.9,2.0,12.0,8,100,49,4,5,9.0,100.0,7,7,No
U05062,2025-01-22,34,Teacher,7.1,8.0,4.9,1.1,8.8,50,115,60,1,4,10.0,100.0,6,6,No
U03058,2025-01-22,25,Student,8.1,10.0,9.0,2.1,6.7,36,131,108,1,4,9.0,71.2,7,5,No
U03202,2025-01-22,28,Designer,6.1,6.0,8.1,3.7,6.2,18,157,106,1,7,7.0,67.5,7,3,Yes
U05714,2025-01-22,24,Teacher,9.2,10.0,7.9,2.0,7.5,52,149,73,4,5,8.0,89.3,6,3,No
U05817,2025-01-22,24,Designer,6.3,8.0,7.5,3.8,7.1,19,129,93,4,7,10.0,68.0,6,4,Yes
U02141,2025-01-22,25,Freelancer,7.0,10.0,6.0,1.6,11.5,50,104,81,2,5,8.0,93.8,4,3,No
U06386,2025-01-22,33,Teacher,7.1,10.0,3.7,1.9,12.0,30,81,44,1,2,10.0,100.0,8,8,Yes
U06105,2025-01-22,24,Student,6.3,10.0,8.6,3.0,5.5,41,130,100,2,4,8.0,69.9,3,2,Yes
U01647,2025-01-22,20,Analyst,5.7,10.0,8.1,3.9,5.7,113,132,121,2,5,9.0,79.1,5,4,No
U04102,2025-01-22,18,Student,7.1,10.0,7.0,1.7,8.2,14,94,75,0,5,8.0,77.6,6,2,No
U01967,2025-01-22,36,Teacher,7.1,10.0,9.3,4.1,5.3,27,160,131,3,6,7.0,67.8,9,4,No
U03588,2025-01-22,42,Designer,6.5,7.0,6.9,2.3,8.4,43,122,93,1,4,9.0,96.4,9,5,No
U02046,2025-01-22,53,Teacher,7.7,9.0,4.7,2.0,8.4,21,74,73,1,3,9.0,93.5,8,5,No
U01459,2025-01-22,28,Software Engineer,7.9,10.0,1.9,0.8,12.0,10,39,56,4,2,10.0,100.0,6,5,No
U05792,2025-01-22,45,Software Engineer,6.8,8.0,5.6,3.7,7.0,14,169,78,1,4,9.0,84.5,9,4,Yes
U06903,2025-01-23,21,Software Engineer,6.9,8.0,3.4,2.6,11.8,27,88,56,2,5,9.0,93.7,7,5,No
U02891,2025-01-23,50,Student,5.5,9.0,4.0,0.6,8.5,30,113,48,3,5,9.0,78.3,7,4,No
U05099,2025-01-23,37,Teacher,5.3,9.0,7.2,2.4,6.7,74,112,98,1,4,10.0,74.5,5,2,Yes
U03968,2025-01-23,46,Student,7.4,10.0,5.9,2.5,8.9,21,118,53,1,5,8.0,74.7,8,4,No
U06392,2025-01-23,34,Freelancer,7.9,7.0,7.6,2.6,8.2,82,122,96,0,2,9.0,100.0,10,7,No
U04433,2025-01-23,54,Designer,6.3,9.0,4.3,1.4,9.7,67,60,46,0,2,10.0,100.0,10,7,No
U05620,2025-01-23,33,Teacher,6.1,7.0,6.4,3.7,10.2,50,127,103,2,5,8.0,94.0,11,7,No
U04810,2025-01-23,21,Analyst,4.8,7.0,6.2,3.6,11.5,16,146,102,2,7,6.0,71.1,8,3,No
U06346,2025-01-23,47,Teacher,6.6,10.0,3.1,1.5,8.9,30,75,56,1,3,10.0,90.6,9,5,Yes
U04545,2025-01-23,52,Software Engineer,7.2,10.0,10.1,6.9,7.7,62,221,140,2,5,6.0,64.9,5,3,No
U03063,2025-01-23,56,Student,7.0,10.0,8.2,2.9,8.2,44,134,103,0,5,10.0,96.5,9,5,No
U02742,2025-01-23,39,Student,9.2,10.0,4.4,1.0,7.7,39,67,52,1,1,9.0,100.0,8,5,No
